SaleID,Time,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity
12008829,4/7/2023 15:43,D0068,Tetracycline,Immunosuppressant,149,2023-07,5
12008829,4/7/2023 15:43,D0066,Latanoprost,Psychotropic,177,2023-07,6
12008829,4/7/2023 15:43,D0076,Enalapril,Antiviral,112,2023-11,7
12008830,4/7/2023 15:44,D0075,Risperidone,Antibiotic,129,2023-05,2
12008830,4/7/2023 15:44,D0071,Insulin Glargine,Dermatological,46,2024-01,6
12008830,4/7/2023 15:44,D0085,Pantoprazole,Immunosuppressant,50,2024-03,5
12008831,4/7/2023 15:45,D0029,Meloxicam,Antifungal,128,2023-10,1
12008831,4/7/2023 15:45,D0079,Bisacodyl,Oncology,84,2024-01,8
12008831,4/7/2023 15:45,D0083,Gabapentin,Analgesic,170,2023-07,7
12008831,4/7/2023 15:45,D0060,Lamotrigine,Antihistamine,166,2023-06,3
12008832,4/7/2023 15:46,D0029,Oxycodone,Cardiovascular,87,2023-05,3
12008832,4/7/2023 15:46,D0042,Saxagliptin,Antibiotic,189,2023-12,1
12008833,4/7/2023 15:47,D0063,Selegiline,Neurological,82,2023-09,7
12008833,4/7/2023 15:47,D0091,Ranitidine,Diabetes,185,2023-10,5
12008833,4/7/2023 15:47,D0083,Pioglitazone,Diabetes,129,2023-07,10
12008833,4/7/2023 15:47,D0061,Fexofenadine,Hormonal,54,2023-11,10
12008833,4/7/2023 15:47,D0064,Azithromycin,Psychotropic,191,2024-03,6
12008834,4/7/2023 15:48,D0026,Senna,Immunosuppressant,46,2023-06,5
12008834,4/7/2023 15:48,D0095,Valsartan,Oncology,44,2023-11,9
12008834,4/7/2023 15:48,D0093,Docusate,Neurological,70,2023-12,5
12008834,4/7/2023 15:48,D0041,Lorazepam,Neurological,149,2023-10,2
12008834,4/7/2023 15:48,D0059,Sertraline,Diabetes,200,2023-08,10
12008835,4/7/2023 15:49,D0003,Glipizide,Dermatological,97,2023-09,3
12008836,4/7/2023 15:50,D0083,Pioglitazone,Diabetes,129,2023-07,5
12008836,4/7/2023 15:50,D0075,Diclofenac,Neurological,148,2023-12,3
12008836,4/7/2023 15:50,D0083,Gabapentin,Analgesic,170,2023-10,9
12008837,4/7/2023 15:51,D0004,Duloxetine,Neurological,156,2024-03,4
12008838,4/7/2023 15:52,D0049,Donepezil,Antiviral,184,2024-03,7
12008838,4/7/2023 15:52,D0019,Warfarin,Antibiotic,28,2023-08,2
12008838,4/7/2023 15:52,D0042,Saxagliptin,Antibiotic,189,2024-03,5
12008838,4/7/2023 15:52,D0041,Lorazepam,Neurological,149,2023-05,4
12008838,4/7/2023 15:52,D0051,Ciprofloxacin,Psychotropic,106,2023-06,4
12008839,4/7/2023 15:53,D0051,Olmesartan,Analgesic,170,2024-03,1
12008839,4/7/2023 15:53,D0085,Rivastigmine,Hormonal,72,2023-12,2
12008839,4/7/2023 15:53,D0021,Atorvastatin,Immunosuppressant,70,2023-09,3
12008839,4/7/2023 15:53,D0012,Ibuprofen,Gastrointestinal,84,2023-12,7
12008839,4/7/2023 15:53,D0083,Pioglitazone,Diabetes,129,2023-12,6
12008840,4/7/2023 15:54,D0093,Docusate,Neurological,70,2023-07,6
12008840,4/7/2023 15:54,D0067,Clindamycin,Respiratory,189,2024-01,10
12008840,4/7/2023 15:54,D0012,Ibuprofen,Gastrointestinal,84,2023-09,8
12008840,4/7/2023 15:54,D0085,Pantoprazole,Immunosuppressant,50,2023-06,3
12008841,4/7/2023 15:55,D0083,Acetaminophen,Neurological,75,2023-07,6
12008842,4/7/2023 15:56,D0063,Selegiline,Neurological,82,2023-05,9
12008843,4/7/2023 15:57,D0052,Cephalexin,Antibiotic,64,2023-05,5
12008843,4/7/2023 15:57,D0029,Oxycodone,Cardiovascular,87,2023-08,1
12008843,4/7/2023 15:57,D0010,Pravastatin,Dermatological,62,2023-09,7
12008843,4/7/2023 15:57,D0071,Insulin Glargine,Dermatological,46,2024-02,6
12008843,4/7/2023 15:57,D0024,Lubiprostone,Gastrointestinal,27,2023-08,2
12008844,4/7/2023 15:58,D0049,Metoprolol,Diabetes,66,2024-02,9
12008844,4/7/2023 15:58,D0008,Levofloxacin,Analgesic,150,2023-09,7
12008844,4/7/2023 15:58,D0079,Topiramate,Hormonal,29,2024-02,6
12008844,4/7/2023 15:58,D0026,Senna,Immunosuppressant,46,2023-06,3
12008844,4/7/2023 15:58,D0088,Fluoxetine,Antihistamine,56,2024-01,5
12008845,4/7/2023 15:59,D0065,Trazodone,Psychotropic,45,2024-04,4
12008846,4/7/2023 16:00,D0018,Simvastatin,Respiratory,124,2024-01,7
12008846,4/7/2023 16:00,D0093,Lisinopril,Antiviral,164,2024-02,1
12008846,4/7/2023 16:00,D0024,Irbesartan,Immunosuppressant,102,2023-07,7
12008847,4/7/2023 16:01,D0049,Metoprolol,Diabetes,66,2023-09,4
12008847,4/7/2023 16:01,D0088,Bupropion,Respiratory,27,2023-11,8
12008848,4/7/2023 16:02,D0059,Venlafaxine,Dermatological,58,2024-02,3
12008848,4/7/2023 16:02,D0095,Tiagabine,Respiratory,96,2023-08,4
12008848,4/7/2023 16:02,D0023,Nitroglycerin,Oncology,144,2024-03,7
12008848,4/7/2023 16:02,D0068,Aripiprazole,Hormonal,183,2023-07,8
12008849,4/7/2023 16:03,D0069,Linagliptin,Diabetes,78,2023-08,8
12008849,4/7/2023 16:03,D0021,Atorvastatin,Immunosuppressant,70,2023-06,7
12008849,4/7/2023 16:03,D0073,Quetiapine,Oncology,41,2023-10,3
12008850,4/7/2023 16:04,D0003,Glipizide,Dermatological,97,2023-12,3
12008850,4/7/2023 16:04,D0085,Pantoprazole,Immunosuppressant,50,2023-09,10
12008850,4/7/2023 16:04,D0069,Linagliptin,Diabetes,78,2024-04,1
12008850,4/7/2023 16:04,D0099,Omeprazole,Psychotropic,116,2023-08,2
12008850,4/7/2023 16:04,D0061,Fexofenadine,Hormonal,54,2023-05,8
12008851,4/7/2023 16:05,D0019,Warfarin,Antibiotic,28,2024-02,3
12008851,4/7/2023 16:05,D0062,Prednisone,Antihistamine,75,2023-09,5
12008851,4/7/2023 16:05,D0065,Trazodone,Psychotropic,45,2023-08,9
12008851,4/7/2023 16:05,D0052,Cephalexin,Antibiotic,64,2023-06,8
12008851,4/7/2023 16:05,D0010,Tramadol,Oncology,43,2023-09,6
12008852,4/7/2023 16:06,D0012,Ibuprofen,Gastrointestinal,84,2023-12,5
12008853,4/7/2023 16:07,D0017,Polyethylene Glycol,Diabetes,111,2024-02,4
12008853,4/7/2023 16:07,D0056,Lactulose,Hormonal,184,2023-10,4
12008853,4/7/2023 16:07,D0059,Sertraline,Diabetes,200,2023-12,2
12008853,4/7/2023 16:07,D0063,Selegiline,Neurological,82,2023-08,1
12008853,4/7/2023 16:07,D0092,Timolol,Respiratory,169,2024-02,5
12008854,4/7/2023 16:08,D0093,Docusate,Neurological,70,2023-09,6
12008854,4/7/2023 16:08,D0033,Mirtazapine,Antiviral,158,2023-07,9
12008855,4/7/2023 16:09,D0034,Memantine,Cardiovascular,142,2023-08,6
12008855,4/7/2023 16:09,D0026,Senna,Immunosuppressant,46,2023-12,8
12008856,4/7/2023 16:10,D0003,Glipizide,Dermatological,97,2024-04,6
12008856,4/7/2023 16:10,D0029,Meloxicam,Antifungal,128,2023-06,2
12008857,4/7/2023 16:11,D0051,Olmesartan,Analgesic,170,2023-09,1
12008858,4/7/2023 16:12,D0052,Clonazepam,Oncology,181,2023-10,2
12008858,4/7/2023 16:12,D0029,Meloxicam,Antifungal,128,2023-11,3
12008859,4/7/2023 16:13,D0021,Clopidogrel,Antiviral,78,2024-02,4
12008859,4/7/2023 16:13,D0021,Atorvastatin,Immunosuppressant,70,2024-02,6
12008860,4/7/2023 16:14,D0071,Insulin Glargine,Dermatological,46,2024-01,9
12008860,4/7/2023 16:14,D0033,Mirtazapine,Antiviral,158,2023-07,7
12008860,4/7/2023 16:14,D0029,Meloxicam,Antifungal,128,2024-03,6
12008860,4/7/2023 16:14,D0070,Sildenafil,Hormonal,39,2023-07,9
12008861,4/7/2023 16:15,D0075,Diclofenac,Neurological,148,2023-07,9
12008861,4/7/2023 16:15,D0059,Sertraline,Diabetes,200,2024-03,8
12008861,4/7/2023 16:15,D0013,Travoprost,Dermatological,198,2024-02,10
12008861,4/7/2023 16:15,D0071,Insulin Glargine,Dermatological,46,2024-02,3
12008861,4/7/2023 16:15,D0099,Omeprazole,Psychotropic,116,2023-07,2
12008862,4/7/2023 16:16,D0032,Esomeprazole,Gastrointestinal,138,2024-02,3
12008863,4/7/2023 16:17,D0029,Alprazolam,Analgesic,141,2024-02,9
12008863,4/7/2023 16:17,D0091,Ranitidine,Diabetes,185,2023-05,6
12008863,4/7/2023 16:17,D0091,Metformin,Analgesic,56,2024-01,4
12008863,4/7/2023 16:17,D0100,Sitagliptin,Psychotropic,194,2023-11,2
12008863,4/7/2023 16:17,D0060,Lamotrigine,Antihistamine,166,2023-08,4
12008864,4/7/2023 16:18,D0066,Latanoprost,Psychotropic,177,2024-01,9
12008864,4/7/2023 16:18,D0041,Lorazepam,Neurological,149,2023-08,7
12008864,4/7/2023 16:18,D0004,Levetiracetam,Immunosuppressant,184,2024-04,8
12008864,4/7/2023 16:18,D0030,Montelukast,Dermatological,93,2023-12,10
12008865,4/7/2023 16:19,D0071,Fenofibrate,Hormonal,115,2023-11,7
12008865,4/7/2023 16:19,D0073,Doxycycline,Cardiovascular,188,2023-10,5
12008866,4/7/2023 16:20,D0064,Azithromycin,Psychotropic,191,2023-06,2
12008867,4/7/2023 16:21,D0098,Tamsulosin,Oncology,122,2024-03,3
12008867,4/7/2023 16:21,D0019,Amiodarone,Psychotropic,127,2024-02,7
12008867,4/7/2023 16:21,D0059,Venlafaxine,Dermatological,58,2023-07,10
12008867,4/7/2023 16:21,D0017,Polyethylene Glycol,Diabetes,111,2023-08,6
12008868,4/7/2023 16:22,D0032,Esomeprazole,Gastrointestinal,138,2023-07,3
12008868,4/7/2023 16:22,D0048,Citalopram,Immunosuppressant,187,2023-07,2
12008868,4/7/2023 16:22,D0092,Timolol,Respiratory,169,2023-09,3
12008868,4/7/2023 16:22,D0023,Nitroglycerin,Oncology,144,2023-09,3
12008868,4/7/2023 16:22,D0017,Polyethylene Glycol,Diabetes,111,2023-12,2
12008869,4/7/2023 16:23,D0085,Rivastigmine,Hormonal,72,2024-04,1
12008870,4/7/2023 16:24,D0018,Simvastatin,Respiratory,124,2023-05,4
12008870,4/7/2023 16:24,D0093,Galantamine,Immunosuppressant,165,2023-05,10
12008870,4/7/2023 16:24,D0073,Doxycycline,Cardiovascular,188,2023-10,7
12008870,4/7/2023 16:24,D0076,Enalapril,Antiviral,112,2023-12,7
12008870,4/7/2023 16:24,D0061,Fexofenadine,Hormonal,54,2023-11,7
12008871,4/7/2023 16:25,D0018,Simvastatin,Respiratory,124,2024-02,3
12008871,4/7/2023 16:25,D0033,Levothyroxine,Oncology,31,2024-02,3
12008871,4/7/2023 16:25,D0052,Cephalexin,Antibiotic,64,2023-09,2
12008871,4/7/2023 16:25,D0071,Fenofibrate,Hormonal,115,2024-03,5
12008872,4/7/2023 16:26,D0050,Lansoprazole,Analgesic,34,2023-07,5
12008872,4/7/2023 16:26,D0003,Glipizide,Dermatological,97,2023-08,1
12008872,4/7/2023 16:26,D0033,Mirtazapine,Antiviral,158,2023-06,10
12008872,4/7/2023 16:26,D0024,Irbesartan,Immunosuppressant,102,2024-03,8
12008872,4/7/2023 16:26,D0030,Allopurinol,Gastrointestinal,123,2023-06,5
12008873,4/7/2023 16:27,D0032,Esomeprazole,Gastrointestinal,138,2024-02,3
12008873,4/7/2023 16:27,D0028,Dorzolamide,Immunosuppressant,28,2023-07,1
12008874,4/7/2023 16:28,D0075,Risperidone,Antibiotic,129,2023-11,1
12008874,4/7/2023 16:28,D0070,Sildenafil,Hormonal,39,2024-02,6
12008874,4/7/2023 16:28,D0088,Bupropion,Respiratory,27,2023-05,9
12008874,4/7/2023 16:28,D0050,Lansoprazole,Analgesic,34,2023-11,4
12008874,4/7/2023 16:28,D0079,Bisacodyl,Oncology,84,2024-01,2
12008875,4/7/2023 16:29,D0029,Oxycodone,Cardiovascular,87,2024-01,2
12008875,4/7/2023 16:29,D0068,Tetracycline,Immunosuppressant,149,2023-12,1
12008875,4/7/2023 16:29,D0024,Lubiprostone,Gastrointestinal,27,2024-03,8
12008876,4/7/2023 16:30,D0050,Lansoprazole,Analgesic,34,2023-08,2
12008877,4/7/2023 16:31,D0049,Metoprolol,Diabetes,66,2024-01,3
12008877,4/7/2023 16:31,D0021,Clopidogrel,Antiviral,78,2023-10,6
12008877,4/7/2023 16:31,D0091,Metformin,Analgesic,56,2023-09,8
12008878,4/7/2023 16:32,D0041,Lorazepam,Neurological,149,2023-10,9
12008878,4/7/2023 16:32,D0073,Quetiapine,Oncology,41,2024-01,1
12008878,4/7/2023 16:32,D0071,Fenofibrate,Hormonal,115,2023-07,2
12008878,4/7/2023 16:32,D0073,Doxycycline,Cardiovascular,188,2023-11,4
12008878,4/7/2023 16:32,D0070,Sildenafil,Hormonal,39,2024-04,6
12008879,4/7/2023 16:33,D0060,Rosuvastatin,Psychotropic,86,2023-06,5
12008879,4/7/2023 16:33,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-03,7
12008879,4/7/2023 16:33,D0064,Azithromycin,Psychotropic,191,2023-08,4
12008879,4/7/2023 16:33,D0067,Clindamycin,Respiratory,189,2024-03,8
12008879,4/7/2023 16:33,D0024,Lubiprostone,Gastrointestinal,27,2023-12,5
12008880,4/7/2023 16:34,D0001,Amlodipine,Antiviral,160,2023-08,6
12008880,4/7/2023 16:34,D0030,Montelukast,Dermatological,93,2024-01,4
12008880,4/7/2023 16:34,D0033,Cetirizine,Respiratory,193,2023-11,2
12008881,4/7/2023 16:35,D0079,Topiramate,Hormonal,29,2024-04,6
12008881,4/7/2023 16:35,D0100,Sitagliptin,Psychotropic,194,2023-12,9
12008881,4/7/2023 16:35,D0063,Selegiline,Neurological,82,2023-07,5
12008882,4/7/2023 16:36,D0029,Oxycodone,Cardiovascular,87,2023-11,7
12008882,4/7/2023 16:36,D0048,Citalopram,Immunosuppressant,187,2023-05,6
12008883,4/7/2023 16:37,D0079,Bisacodyl,Oncology,84,2023-06,5
12008884,4/7/2023 16:38,D0024,Lubiprostone,Gastrointestinal,27,2023-06,10
12008884,4/7/2023 16:38,D0091,Metformin,Analgesic,56,2023-09,9
12008884,4/7/2023 16:38,D0093,Lisinopril,Antiviral,164,2023-11,10
12008885,4/7/2023 16:39,D0028,Dorzolamide,Immunosuppressant,28,2023-12,7
12008885,4/7/2023 16:39,D0069,Linagliptin,Diabetes,78,2023-07,4
12008885,4/7/2023 16:39,D0018,Simvastatin,Respiratory,124,2023-06,4
12008885,4/7/2023 16:39,D0068,Aripiprazole,Hormonal,183,2023-11,4
12008886,4/7/2023 16:40,D0093,Docusate,Neurological,70,2024-02,4
12008886,4/7/2023 16:40,D0059,Sertraline,Diabetes,200,2023-08,4
12008886,4/7/2023 16:40,D0047,Ezetimibe,Psychotropic,140,2023-06,3
12008887,4/7/2023 16:41,D0018,Bimatoprost,Oncology,66,2023-09,9
12008888,4/7/2023 16:42,D0092,Timolol,Respiratory,169,2023-08,8
12008888,4/7/2023 16:42,D0083,Pioglitazone,Diabetes,129,2024-03,9
12008888,4/7/2023 16:42,D0026,Senna,Immunosuppressant,46,2023-06,7
12008888,4/7/2023 16:42,D0065,Trazodone,Psychotropic,45,2023-10,8
12008889,4/7/2023 16:43,D0023,Nitroglycerin,Oncology,144,2023-07,9
12008890,4/7/2023 16:44,D0030,Montelukast,Dermatological,93,2023-08,8
12008890,4/7/2023 16:44,D0008,Levofloxacin,Analgesic,150,2023-07,9
12008890,4/7/2023 16:44,D0019,Amiodarone,Psychotropic,127,2023-12,9
12008890,4/7/2023 16:44,D0079,Topiramate,Hormonal,29,2023-10,7
12008890,4/7/2023 16:44,D0003,Glipizide,Dermatological,97,2023-05,9
12008891,4/7/2023 16:45,D0029,Oxycodone,Cardiovascular,87,2023-05,7
12008891,4/7/2023 16:45,D0080,Carvedilol,Antifungal,176,2024-01,7
12008892,4/7/2023 16:46,D0003,Glipizide,Dermatological,97,2024-02,8
12008892,4/7/2023 16:46,D0018,Bimatoprost,Oncology,66,2023-10,4
12008892,4/7/2023 16:46,D0004,Levetiracetam,Immunosuppressant,184,2023-09,3
12008893,4/7/2023 16:47,D0085,Rivastigmine,Hormonal,72,2023-12,7
12008893,4/7/2023 16:47,D0062,Prednisone,Antihistamine,75,2024-03,8
12008894,4/7/2023 16:48,D0083,Gabapentin,Analgesic,170,2023-10,6
12008894,4/7/2023 16:48,D0052,Cephalexin,Antibiotic,64,2023-09,6
12008894,4/7/2023 16:48,D0048,Citalopram,Immunosuppressant,187,2023-09,1
12008894,4/7/2023 16:48,D0088,Furosemide,Hormonal,138,2023-09,7
12008894,4/7/2023 16:48,D0070,Sildenafil,Hormonal,39,2023-12,8
12008895,4/7/2023 16:49,D0091,Metformin,Analgesic,56,2024-01,1
12008895,4/7/2023 16:49,D0073,Doxycycline,Cardiovascular,188,2024-02,1
12008895,4/7/2023 16:49,D0003,Glipizide,Dermatological,97,2023-06,5
12008896,4/7/2023 16:50,D0088,Bupropion,Respiratory,27,2023-12,10
12008897,4/7/2023 16:51,D0092,Timolol,Respiratory,169,2023-06,3
12008897,4/7/2023 16:51,D0026,Senna,Immunosuppressant,46,2024-01,4
12008897,4/7/2023 16:51,D0050,Lansoprazole,Analgesic,34,2024-01,1
12008897,4/7/2023 16:51,D0058,Losartan,Psychotropic,126,2023-07,6
12008897,4/7/2023 16:51,D0051,Ciprofloxacin,Psychotropic,106,2023-06,6
12008898,4/7/2023 16:52,D0077,Digoxin,Antibiotic,186,2023-09,9
12008898,4/7/2023 16:52,D0049,Donepezil,Antiviral,184,2024-03,8
12008898,4/7/2023 16:52,D0064,Azithromycin,Psychotropic,191,2023-09,4
12008898,4/7/2023 16:52,D0076,Enalapril,Antiviral,112,2023-09,8
12008898,4/7/2023 16:52,D0033,Cetirizine,Respiratory,193,2024-02,7
12008899,4/7/2023 16:53,D0033,Levothyroxine,Oncology,31,2023-11,9
12008899,4/7/2023 16:53,D0030,Montelukast,Dermatological,93,2023-10,10
12008900,4/7/2023 16:54,D0056,Lactulose,Hormonal,184,2023-11,7
12008901,4/7/2023 16:55,D0085,Pantoprazole,Immunosuppressant,50,2024-03,2
12008902,4/7/2023 16:56,D0069,Linagliptin,Diabetes,78,2023-08,4
12008902,4/7/2023 16:56,D0028,Dorzolamide,Immunosuppressant,28,2023-10,1
12008902,4/7/2023 16:56,D0083,Gabapentin,Analgesic,170,2023-12,8
12008902,4/7/2023 16:56,D0003,Glipizide,Dermatological,97,2023-06,7
12008903,4/7/2023 16:57,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-10,2
12008903,4/7/2023 16:57,D0095,Valsartan,Oncology,44,2023-11,4
12008904,4/7/2023 16:58,D0018,Bimatoprost,Oncology,66,2023-11,6
12008904,4/7/2023 16:58,D0068,Aripiprazole,Hormonal,183,2023-12,6
12008904,4/7/2023 16:58,D0032,Esomeprazole,Gastrointestinal,138,2024-03,1
12008904,4/7/2023 16:58,D0051,Olmesartan,Analgesic,170,2023-11,6
12008904,4/7/2023 16:58,D0001,Amlodipine,Antiviral,160,2024-02,10
12008905,4/7/2023 16:59,D0098,Tamsulosin,Oncology,122,2023-06,5
12008905,4/7/2023 16:59,D0068,Tetracycline,Immunosuppressant,149,2023-12,2
12008905,4/7/2023 16:59,D0019,Amiodarone,Psychotropic,127,2023-06,7
12008906,4/7/2023 17:00,D0042,Saxagliptin,Antibiotic,189,2023-07,10
12008906,4/7/2023 17:00,D0019,Amiodarone,Psychotropic,127,2023-10,9
12008906,4/7/2023 17:00,D0056,Zolpidem,Antifungal,122,2024-02,9
12008907,4/7/2023 17:01,D0061,Fexofenadine,Hormonal,54,2023-06,1
12008907,4/7/2023 17:01,D0081,Propranolol,Gastrointestinal,140,2024-02,9
12008907,4/7/2023 17:01,D0098,Tamsulosin,Oncology,122,2023-08,5
12008907,4/7/2023 17:01,D0042,Saxagliptin,Antibiotic,189,2023-07,5
12008907,4/7/2023 17:01,D0093,Docusate,Neurological,70,2023-07,8
12008908,4/7/2023 17:02,D0093,Galantamine,Immunosuppressant,165,2024-04,8
12008909,4/7/2023 17:03,D0077,Digoxin,Antibiotic,186,2023-11,4
12008910,4/7/2023 17:04,D0049,Metoprolol,Diabetes,66,2023-11,9
12008910,4/7/2023 17:04,D0026,Senna,Immunosuppressant,46,2024-03,7
12008910,4/7/2023 17:04,D0091,Metformin,Analgesic,56,2023-07,7
12008910,4/7/2023 17:04,D0063,Selegiline,Neurological,82,2023-09,6
12008911,4/7/2023 17:05,D0085,Pantoprazole,Immunosuppressant,50,2024-02,8
12008911,4/7/2023 17:05,D0099,Omeprazole,Psychotropic,116,2024-03,7
12008911,4/7/2023 17:05,D0033,Cetirizine,Respiratory,193,2023-10,10
12008912,4/7/2023 17:06,D0047,Ezetimibe,Psychotropic,140,2023-11,9
12008912,4/7/2023 17:06,D0083,Pioglitazone,Diabetes,129,2024-02,7
12008912,4/7/2023 17:06,D0056,Lactulose,Hormonal,184,2024-03,6
12008912,4/7/2023 17:06,D0041,Lorazepam,Neurological,149,2023-11,6
12008912,4/7/2023 17:06,D0021,Atorvastatin,Immunosuppressant,70,2023-09,9
12008913,4/7/2023 17:07,D0058,Losartan,Psychotropic,126,2023-08,6
12008913,4/7/2023 17:07,D0091,Metformin,Analgesic,56,2024-04,6
12008913,4/7/2023 17:07,D0088,Fluoxetine,Antihistamine,56,2023-12,2
12008913,4/7/2023 17:07,D0062,Prednisone,Antihistamine,75,2023-06,1
12008914,4/7/2023 17:08,D0093,Docusate,Neurological,70,2024-03,1
12008914,4/7/2023 17:08,D0083,Gabapentin,Analgesic,170,2023-11,2
12008915,4/7/2023 17:09,D0095,Valsartan,Oncology,44,2023-11,3
12008915,4/7/2023 17:09,D0050,Lansoprazole,Analgesic,34,2023-08,4
12008915,4/7/2023 17:09,D0047,Ezetimibe,Psychotropic,140,2023-10,3
12008915,4/7/2023 17:09,D0079,Topiramate,Hormonal,29,2024-03,1
12008915,4/7/2023 17:09,D0010,Pravastatin,Dermatological,62,2023-09,4
12008916,4/7/2023 17:10,D0071,Fenofibrate,Hormonal,115,2024-01,9
12008916,4/7/2023 17:10,D0003,Glipizide,Dermatological,97,2023-09,1
12008917,4/7/2023 17:11,D0085,Rivastigmine,Hormonal,72,2023-08,4
12008917,4/7/2023 17:11,D0091,Ranitidine,Diabetes,185,2023-10,10
12008918,4/7/2023 17:12,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-05,3
12008918,4/7/2023 17:12,D0068,Aripiprazole,Hormonal,183,2023-08,9
12008918,4/7/2023 17:12,D0018,Simvastatin,Respiratory,124,2024-03,6
12008919,4/7/2023 17:13,D0081,Propranolol,Gastrointestinal,140,2023-12,9
12008919,4/7/2023 17:13,D0052,Clonazepam,Oncology,181,2024-02,4
12008919,4/7/2023 17:13,D0083,Acetaminophen,Neurological,75,2023-11,10
12008920,4/7/2023 17:14,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-06,6
12008921,4/7/2023 17:15,D0056,Lactulose,Hormonal,184,2023-07,10
12008922,4/7/2023 17:16,D0077,Digoxin,Antibiotic,186,2023-07,8
12008922,4/7/2023 17:16,D0083,Pioglitazone,Diabetes,129,2023-10,1
12008922,4/7/2023 17:16,D0095,Valsartan,Oncology,44,2023-10,6
12008923,4/7/2023 17:17,D0080,Carvedilol,Antifungal,176,2023-06,6
12008923,4/7/2023 17:17,D0047,Ezetimibe,Psychotropic,140,2023-10,2
12008923,4/7/2023 17:17,D0088,Bupropion,Respiratory,27,2024-01,5
12008924,4/7/2023 17:18,D0034,Naproxen,Respiratory,50,2023-10,4
12008924,4/7/2023 17:18,D0071,Insulin Glargine,Dermatological,46,2023-06,7
12008924,4/7/2023 17:18,D0033,Levothyroxine,Oncology,31,2023-10,8
12008924,4/7/2023 17:18,D0071,Fenofibrate,Hormonal,115,2024-02,4
12008925,4/7/2023 17:19,D0095,Tiagabine,Respiratory,96,2024-02,9
12008925,4/7/2023 17:19,D0059,Sertraline,Diabetes,200,2023-11,5
12008925,4/7/2023 17:19,D0085,Pantoprazole,Immunosuppressant,50,2023-12,10
12008925,4/7/2023 17:19,D0066,Latanoprost,Psychotropic,177,2024-01,2
12008926,4/7/2023 17:20,D0033,Mirtazapine,Antiviral,158,2023-07,8
12008926,4/7/2023 17:20,D0051,Ciprofloxacin,Psychotropic,106,2023-11,1
12008926,4/7/2023 17:20,D0075,Risperidone,Antibiotic,129,2023-10,1
12008926,4/7/2023 17:20,D0073,Quetiapine,Oncology,41,2023-10,10
12008926,4/7/2023 17:20,D0079,Bisacodyl,Oncology,84,2023-05,10
12008927,4/7/2023 17:21,D0079,Bisacodyl,Oncology,84,2023-08,4
12008927,4/7/2023 17:21,D0059,Venlafaxine,Dermatological,58,2023-07,3
12008927,4/7/2023 17:21,D0033,Mirtazapine,Antiviral,158,2023-08,1
12008928,4/7/2023 17:22,D0023,Nitroglycerin,Oncology,144,2023-09,1
12008928,4/7/2023 17:22,D0073,Doxycycline,Cardiovascular,188,2023-08,1
12008929,4/7/2023 17:23,D0079,Topiramate,Hormonal,29,2023-09,7
12008929,4/7/2023 17:23,D0099,Omeprazole,Psychotropic,116,2023-07,7
12008930,4/7/2023 17:24,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-09,7
12008930,4/7/2023 17:24,D0017,Polyethylene Glycol,Diabetes,111,2023-09,3
12008930,4/7/2023 17:24,D0098,Tamsulosin,Oncology,122,2023-08,8
12008930,4/7/2023 17:24,D0028,Dorzolamide,Immunosuppressant,28,2023-08,5
12008931,4/7/2023 17:25,D0026,Senna,Immunosuppressant,46,2023-12,3
12008931,4/7/2023 17:25,D0017,Polyethylene Glycol,Diabetes,111,2023-11,8
12008931,4/7/2023 17:25,D0041,Lorazepam,Neurological,149,2023-10,9
12008932,4/7/2023 17:26,D0095,Valsartan,Oncology,44,2023-08,6
12008932,4/7/2023 17:26,D0030,Montelukast,Dermatological,93,2023-07,10
12008932,4/7/2023 17:26,D0052,Clonazepam,Oncology,181,2023-11,3
12008933,4/7/2023 17:27,D0093,Lisinopril,Antiviral,164,2024-02,1
12008933,4/7/2023 17:27,D0083,Gabapentin,Analgesic,170,2023-10,8
12008933,4/7/2023 17:27,D0034,Naproxen,Respiratory,50,2024-01,8
12008933,4/7/2023 17:27,D0064,Azithromycin,Psychotropic,191,2023-07,10
12008934,4/7/2023 17:28,D0083,Acetaminophen,Neurological,75,2023-08,3
12008934,4/7/2023 17:28,D0029,Nebivolol,Immunosuppressant,79,2023-06,8
12008934,4/7/2023 17:28,D0013,Travoprost,Dermatological,198,2023-08,2
12008935,4/7/2023 17:29,D0093,Docusate,Neurological,70,2024-03,2
12008935,4/7/2023 17:29,D0047,Ezetimibe,Psychotropic,140,2024-03,3
12008935,4/7/2023 17:29,D0080,Carvedilol,Antifungal,176,2023-07,7
12008935,4/7/2023 17:29,D0059,Sertraline,Diabetes,200,2024-02,7
12008935,4/7/2023 17:29,D0070,Sildenafil,Hormonal,39,2023-06,6
12008936,4/7/2023 17:30,D0052,Clonazepam,Oncology,181,2023-06,10
12008936,4/7/2023 17:30,D0036,Famotidine,Antihistamine,87,2024-02,2
12008936,4/7/2023 17:30,D0098,Tamsulosin,Oncology,122,2024-03,2
12008936,4/7/2023 17:30,D0021,Clopidogrel,Antiviral,78,2023-05,4
12008937,4/7/2023 17:31,D0019,Amiodarone,Psychotropic,127,2023-08,10
